timestamp	close	high	low	open	volume	symbol	gap_apertura_pct	volatilidad_diaria	vol_5d	vol_10d	vol_rel_5d	return_pct	close_open_pct	range_pct	volume_change_pct	rsi_14	macd	macd_signal	macd_diff	atr_14	momentum_12	bb_upper	bb_lower	bb_pctb	vader	finbert	sentiment_ratio	sentiment_combined
2025-06-05 00:00:00+00:00	309.1000061035156	311.3999938964844	307.7099914550781	311.239990234375	666300	SAP	0.0	1.1991818738017628	0.0	0.0	0.0	0.0	-0.6875672143698146	1.1991818738017628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-06-06 00:00:00+00:00	309.79998779296875	310.8900146484375	309.42999267578125	309.8399963378906	571400	SAP	0.23940155928925538	0.4718424222651395	0.0	0.0	0.0	0.22645799923365437	-0.01291264697739164	0.4718424222651395	-14.242833558457152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-06-09 00:00:00+00:00	305.4200134277344	306.2200012207031	300.94000244140625	302.07000732421875	1128700	SAP	-2.4951519604047707	1.7545021387859208	0.0	0.0	0.0	-1.4138071458419157	1.109016460518699	1.7545021387859208	97.53237661883094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-06-10 00:00:00+00:00	304.4100036621094	305.2200012207031	302.70001220703125	304.7699890136719	1022000	SAP	-0.21282967241316775	0.832503770085193	0.0	0.0	0.0	-0.33069534451578403	-0.1181170602550211	0.832503770085193	-9.453353415433686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-06-11 00:00:00+00:00	299.2099914550781	303.5799865722656	298.25	301.4599914550781	1869400	SAP	-0.9690917419079697	1.7870868641292958	0.5738039962199326	0.0	1.7777397390543572	-1.7082264526376036	-0.7463676984596751	1.7870868641292958	82.91585127201564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-06-12 00:00:00+00:00	301.739990234375	304.5	301.6400146484375	302.75	884300	SAP	1.1831184271977608	0.9481452104077847	0.5857390212672863	0.0	0.8074619233719273	0.8455595907721272	-0.33361181358381503	0.9481452104077847	-52.69605220926501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-06-13 00:00:00+00:00	293.3599853515625	296.1600036621094	292.3900146484375	293.7699890136719	1445000	SAP	-2.6413473449483664	1.289369959574309	0.4426629802919828	0.0	1.137902793964784	-2.777227133965032	-0.13956621759967922	1.289369959574309	63.40608390817596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-06-16 00:00:00+00:00	295.8399963378906	298.510009765625	295.4599914550781	295.989990234375	1137900	SAP	0.896511117445245	1.032294861827545	0.3797436176500798	0.0	0.8947724341836253	0.8453814801483852	-0.050675327353335395	1.032294861827545	-21.252595155709344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-06-17 00:00:00+00:00	292.6400146484375	296.7099914550781	292.3999938964844	296.30999755859375	727700	SAP	0.1588700738646298	1.4740074037482975	0.34019185996326723	0.0	0.5999868080404993	-1.0816595893268937	-1.2385619588925716	1.4740074037482975	-36.04886193865893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-06-18 00:00:00+00:00	289.80999755859375	292.3800048828125	289.2200012207031	291.4200134277344	1611000	SAP	-0.4168948741233392	1.0925951347666247	0.2126067561481839	0.40854299272343936	1.3873818012711208	-0.9670642933925442	-0.5524726494255937	1.0925951347666247	121.38243781778206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-06-20 00:00:00+00:00	287.5899963378906	291.0400085449219	287.44000244140625	290.9100036621094	1298400	SAP	0.3795611306656962	1.2524374036106805	0.17429714615420647	0.409049525569326	1.0437299035369776	-0.7660195436336821	-1.141248936930654	1.2524374036106805	-19.404096834264433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-06-23 00:00:00+00:00	290.79998779296875	291.1000061035156	285.489990234375	286.6000061035156	922100	SAP	-0.34423667268727126	1.9650481841885397	0.37732381468584264	0.38837101146429864	0.8092713836864369	1.1161693716587742	1.4654506629480513	1.9650481841885397	-28.981823783117683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-06-24 00:00:00+00:00	297.0799865722656	297.79998779296875	293.6700134277344	295.05999755859375	1223000	SAP	1.464927766316778	1.4063316567561874	0.3293239925996142	0.3620778159584011	1.0575559475632113	2.159559505816705	0.6846028029505222	1.4063316567561874	32.63203557097928	0.0	0.0	0.0	0.0	0.0	-3.8887153975741344	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-06-25 00:00:00+00:00	293.2900085449219	295.9599914550781	293.0	295.25	970600	SAP	-0.6159911993332728	1.0102359914942407	0.3783397187202753	0.3398230506086358	0.8054638097292991	-1.2757433010122432	-0.663841305699619	1.0102359914942407	-20.63777596075225	37.304770596939605	0.0	0.0	0.0	5.073573521205357	-5.329238185470834	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-06-26 00:00:00+00:00	295.54998779296875	296.1700134277344	291.0299987792969	293.8399963378906	1913300	SAP	0.1875235353898907	1.7661459883850115	0.3856945823687747	0.33671462438477057	1.511916426968423	0.7705612813948705	0.58194645943018	1.7661459883850115	97.12548938800741	41.75777537935386	0.0	0.0	0.0	5.0783193160076525	-3.231623731527659	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-06-27 00:00:00+00:00	301.0899963378906	303.25	297.8500061035156	298.92999267578125	1039500	SAP	1.143632218716306	1.8129910309982153	0.3844641695584357	0.3405920132973642	0.8564719452912581	1.8744742932632508	0.7225784347615162	1.8129910309982153	-45.669785187895265	50.95405983737008	0.0	0.0	0.0	5.26558309393791	-1.0906367347585295	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-06-30 00:00:00+00:00	304.1000061035156	304.6300048828125	301.8599853515625	302.92999267578125	884600	SAP	0.6111117474078201	0.9176504557316152	0.4146505048307762	0.3738944546025667	0.7333775493284695	0.9997043416371405	0.3862322833733444	0.9176504557316152	-14.901394901394902	55.10209711812602	0.0	0.0	0.0	5.142327769008193	1.6343086086988718	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-07-01 00:00:00+00:00	300.67999267578125	306.9100036621094	299.57000732421875	305.42999267578125	961900	SAP	0.4373517085076603	2.45017730695139	0.6341977715059636	0.4832114479279036	0.8335499748695818	-1.1246344488958024	-1.555184531285439	2.45017730695139	8.738412841962468	49.934540595257374	0.0	0.0	0.0	5.299304095356938	-0.3512950198514961	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-07-02 00:00:00+00:00	298.1600036621094	299.54998779296875	295.82000732421875	296.4800109863281	1452100	SAP	-1.3968277876013862	1.260895266175131	0.5847484252077895	0.48986227741539234	1.161419841955402	-0.8380966725608316	0.5666461864299921	1.260895266175131	50.96163842395259	46.47593705126784	0.0	0.0	0.0	5.267924185085907	1.6362212129219105	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025-07-03 00:00:00+00:00	303.7200012207031	304.1000061035156	298.760009765625	298.8500061035156	858000	SAP	0.231420188131	1.7873865856678117	0.5859556009073618	0.47575961075149714	0.8256192144108081	1.8647697512422332	1.629578389735964	1.7873865856678117	-40.913160250671446	54.03977934794565	0.0	0.0	0.0	5.315929774823075	2.6636036304612554	311.0227035438979	286.3162918174302	0.7044207631587608	0.0	0.0	0.0	0.0
2025-07-07 00:00:00+00:00	305.5299987792969	306.9700012207031	303.7799987792969	304.54998779296875	1131600	SAP	0.2732735970399597	1.0501028554298797	0.6292672625699882	0.4943701897471828	1.0699292765024015	0.5959428260631692	0.32178986229161516	1.0501028554298797	31.888111888111887	56.2092979202261	0.0	0.0	0.0	5.168363362335712	4.404723717070863	310.3285831937411	286.65341143516514	0.7973157507207516	0.0	0.0	0.0	0.0
2025-07-08 00:00:00+00:00	308.760009765625	310.4599914550781	307.760009765625	309.0899963378906	1552100	SAP	1.1651875667912255	0.8773010150049382	0.6386824810741001	0.5105191090674102	1.3030374263310778	1.0571829277757305	-0.1067606768822407	0.8773010150049382	37.15977377165076	59.85147883343508	0.0	0.0	0.0	5.151336884724679	6.538771045398438	310.08500606044635	286.7929907657255	0.9431137117996974	0.0	0.0	0.0	0.0
2025-07-09 00:00:00+00:00	311.92999267578125	312.260009765625	309.94000244140625	310.6700134277344	795100	SAP	0.6186046125465632	0.7485343311427973	0.4074142111235691	0.5549167005442185	0.6867453229456374	1.0266818272750202	0.40556835020704746	0.7485343311427973	-48.772630629469745	63.0955882795784	0.0	0.0	0.0	5.033384250101487	8.463436366991523	311.4869250894328	286.0420696615438	1.0174128553256705	0.0	0.0	0.0	0.0
2025-07-10 00:00:00+00:00	306.2099914550781	313.2799987792969	306.1000061035156	313.2799987792969	1368900	SAP	0.4327913747360664	2.3456362406452063	0.6813675305950522	0.6164829976066367	1.1995898838004102	-1.8337451848205153	-2.2567694560033216	2.3456362406452063	72.16702301597283	54.5329291736125	0.0	0.0	0.0	5.186713423364327	5.299176172276983	311.7595537408878	285.9494397893857	0.7849849754155509	0.0	0.0	0.0	0.0
