timestamp	close	high	low	open	volume	symbol	gap_apertura_pct	volatilidad_diaria	vol_5d	vol_10d	vol_rel_5d	return_pct	close_open_pct	range_pct	volume_change_pct	rsi_14	macd	macd_signal	macd_diff	atr_14	momentum_12	bb_upper	bb_lower	bb_pctb	vader	finbert	sentiment_ratio	sentiment_combined	download_date	added_date	target_category	target	target_num
2025-06-05	7.539999961853027	7.809999942779541	7.489999771118164	7.71999979019165	1409300	FSLY	0.0	4.272365573298341	0.0	0.0	0.0	0.0	-2.331604057390195	4.272365573298341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Low	0.0	1.0
2025-06-06	7.659999847412109	7.769999980926514	7.610000133514404	7.619999885559082	1506400	FSLY	1.0610069510715745	2.102494672864338	0.0	0.0	0.0	1.5915104266073616	0.5249338904693767	2.102494672864338	6.889945362946144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Medium	1.5915104266073616	2.0
2025-06-09	8.279999732971191	8.359999656677246	7.735000133514404	7.760000228881836	7191400	FSLY	1.305488034748606	8.080148834837482	0.0	0.0	0.0	8.093993445294203	6.7010243395867	8.080148834837482	377.3898035050452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Very High	8.093993445294203	4.0
2025-06-10	8.079999923706055	8.34000015258789	7.980000019073486	8.3100004196167	2624700	FSLY	0.3623271450848511	4.511279857818871	0.0	0.0	0.0	-2.4154567115350485	-2.7677555270358623	4.511279857818871	-63.50223878521567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Negative	-2.4154567115350485	0.0
2025-06-11	8.029999732971191	8.170000076293945	7.989999771118164	8.130000114440918	1936000	FSLY	0.6188142476111521	2.252819904030998	2.415529139395265	0.0	0.6599490039406046	-0.6188142476111521	-1.2300169749333807	2.252819904030998	-26.239189240675127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Negative	-0.6188142476111521	0.0
2025-06-12	7.800000190734863	8.029999732971191	7.795000076293945	7.909999847412109	1177800	FSLY	-1.4943946394713106	3.0147486129207883	2.476520244335478	0.0	0.4079300097670456	-2.8642534232217924	-1.3906404399392542	3.0147486129207883	-39.163223140495866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Negative	-2.8642534232217924	0.0
2025-06-13	7.019999980926514	7.434000015258789	7.010000228881836	7.300000190734863	4785700	FSLY	-6.410256253505212	6.048498894907815	2.349203202790564	0.0	1.350702205965364	-10.0000024453187	-3.835619212225843	6.048498894907815	306.3253523518424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Negative	-10.0000024453187	0.0
2025-06-16	7.239999771118164	7.256999969482422	7.03000020980835	7.139999866485596	2501000	FSLY	1.7094000838336785	3.229014977230857	1.491428917386303	0.0	0.9600620335964132	3.133900153695077	1.400558914601068	3.229014977230857	-47.74014250788808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	High	3.133900153695077	3.0
2025-06-17	6.630000114440918	7.050000190734863	6.570000171661377	7.0	5576400	FSLY	-3.3149140705165783	7.305936172481213	2.182778289515898	0.0	1.745144552447596	-8.425409888970703	-5.285712650844029	7.305936172481213	122.96681327469013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Negative	-8.425409888970703	0.0
2025-06-18	6.800000190734863	6.860000133514404	6.519999980926514	6.610000133514404	4155500	FSLY	-0.3016588322970216	5.214726281940503	1.83938920198086	2.0592362675992866	1.14184673891539	2.564103670581622	2.8744334853657527	5.214726281940503	-25.480596800803383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	High	2.564103670581622	3.0
