timestamp	open	high	low	close	volume	quoteVolume	symbol	gap_apertura_pct	volatilidad_diaria	vol_5d	vol_10d	vol_rel_5d	return_pct	close_open_pct	range_pct	volume_change_pct	rsi_14	macd	macd_signal	macd_diff	atr_14	momentum_12	bb_upper	bb_lower	bb_pctb	vader	finbert	sentiment_ratio	sentiment_combined	download_date	added_date	target_category	target	target_num
2025-07-15 16:00:00	0.19275	0.20696	0.19116	0.20341	3435792044.9432	683031535.5853685	DOGEUSDT	0.0	8.265327474367027	0.0	0.0	0.0	0.0	5.530479896238653	8.265327474367027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Very High	5.235730790029985	4.0
2025-07-16 16:00:00	0.20341	0.22098	0.20244	0.21406	5680694198.6466	1206747491.8517532	DOGEUSDT	0.0	9.15826911677534	0.0	0.0	0.0	5.235730790029985	5.235730790029985	9.15826911677534	65.33870863946633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Very High	10.898813416799022	4.0
2025-07-17 16:00:00	0.21406	0.25474	0.20793	0.23739	9190498905.3788	2162439785.604708	DOGEUSDT	0.0	22.512383975376338	0.0	0.0	0.0	10.898813416799022	10.898813416799022	22.512383975376338	61.78478516883368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	High	2.165213361978182	3.0
2025-07-18 16:00:00	0.23739	0.25805	0.22717	0.24253	8723716115.2478	2133629554.26806	DOGEUSDT	0.0	13.59334419157459	0.0	0.0	0.0	2.165213361978182	2.165213361978182	13.59334419157459	-5.0789711737826435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	High	4.894239887848935	3.0
2025-07-19 16:00:00	0.24253	0.25807	0.23754	0.2544	5146868061.6382	1286213080.8650022	DOGEUSDT	0.0	8.642754904437155	6.029089576058921	0.0	0.7997602319673512	4.894239887848935	4.894239887848935	8.642754904437155	-41.001426529203364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Very High	11.080974842767292	4.0
2025-07-20 16:00:00	0.2544	0.28668	0.2544	0.28259	9556017752.8962	2584387335.270612	DOGEUSDT	0.0	12.688679245283009	5.571575799249979	0.0	1.2475937249730134	11.080974842767292	11.080974842767292	12.688679245283009	85.66665472000868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Negative	-5.58052301921512	0.0
2025-07-21 16:00:00	0.28259	0.28798	0.25776	0.26682	5016979554.0	1353054480.61994	DOGEUSDT	0.0	11.724084419615156	5.1981914486678455	0.0	0.6665473823355255	-5.58052301921512	-5.58052301921512	11.724084419615156	-47.49926503140418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Negative	-6.360092946555736	0.0
2025-07-22 16:00:00	0.26682	0.27157	0.24078	0.24985	3944334698.0	1013697750.56766	DOGEUSDT	0.0	12.78760694409834	1.931130515695738	0.0	0.6089207276969919	-6.360092946555736	-6.360092946555736	12.78760694409834	-21.380291556994454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Negative	-3.946367820692408	0.0
2025-07-23 16:00:00	0.24985	0.24985	0.22167	0.23999	6184955642.0	1467199986.37	DOGEUSDT	0.0	12.712590788108441	1.7700580775377206	0.0	1.036035273894131	-3.9463678206924078	-3.9463678206924078	12.712590788108441	56.80605515389252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Negative	-6.51693820575858	0.0
2025-07-24 16:00:00	0.23999	0.24168	0.22075	0.22435	3451103926.0	792562633.30552	DOGEUSDT	0.0	9.48131370328426	1.4096913643182276	4.138172211303603	0.6129108667181759	-6.51693820575858	-6.51693820575858	9.48131370328426	-44.20163820473201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Very High	6.436371740583913	4.0
